                Time     Total_Variation            L2_Error            L1_Error
          1.43750000          3.98701966          0.09513554          0.03456402
          1.44062500          4.01199086          0.10085505          0.03566493
          1.44375000          3.98833534          0.09521439          0.03464340
          1.44687500          4.01276372          0.10092875          0.03571676
          1.45000000          3.99167704          0.09529296          0.03471990
          1.45312500          4.01294017          0.10100220          0.03576621
          1.45625000          3.99517365          0.09537125          0.03479433
          1.45937500          4.01251876          0.10107539          0.03582811
          1.46250000          3.99811050          0.09544926          0.03486713
          1.46562500          4.01150538          0.10114834          0.03588683
          1.46875000          4.00280017          0.09552700          0.03493722
          1.47187500          4.01008031          0.10122104          0.03594244
          1.47500000          4.00722928          0.09560446          0.03500412
          1.47812500          4.00937584          0.10129349          0.03599487
          1.48125000          4.01108518          0.09568165          0.03506792
          1.48437500          4.01011596          0.10136570          0.03604482
          1.48750000          4.01503159          0.09575858          0.03513039
          1.49062500          4.01172870          0.10143766          0.03609589
          1.49375000          4.01851783          0.09583523          0.03519063
          1.49687500          4.01352146          0.10150938          0.03614475
          1.50000000          4.02144432          0.09591162          0.03524772
          1.50312500          4.01573676          0.10158087          0.03619152
          1.50625000          4.02379582          0.09598775          0.03530171
          1.50937500          4.01743623          0.10165211          0.03623620
          1.51250000          4.02581945          0.09606362          0.03535356
          1.51562500          4.01859329          0.10172313          0.03628417
          1.51875000          4.02757897          0.09613922          0.03540786
          1.52187500          4.02016958          0.10179390          0.03634981
          1.52500000          4.02890177          0.09621457          0.03546533
          1.52812500          4.02236447          0.10186445          0.03642263
          1.53125000          4.02969142          0.09628967          0.03552393
          1.53437500          4.02423327          0.10193476          0.03650293
          1.53750000          4.02993528          0.09636451          0.03558119
          1.54062500          4.02614529          0.10200485          0.03658173
          1.54375000          4.03015996          0.09643910          0.03563919
          1.54687500          4.02753992          0.10207471          0.03665750
          1.55000000          4.03049859          0.09651344          0.03569565
          1.55312500          4.02868763          0.10214434          0.03673020
          1.55625000          4.03198823          0.09658754          0.03574962
          1.55937500          4.02947353          0.10221375          0.03679989
          1.56250000          4.03337043          0.09666139          0.03580066
          1.56562500          4.02996729          0.10228294          0.03686657
          1.56875000          4.03437084          0.09673499          0.03584879
          1.57187500          4.02994102          0.10235190          0.03693104
          1.57500000          4.03712999          0.09680835          0.03589399
          1.57812500          4.02942631          0.10242065          0.03699987
          1.58125000          4.03935602          0.09688147          0.03593645
          1.58437500          4.02839168          0.10248918          0.03706602
          1.58750000          4.04150345          0.09695435          0.03597846
          1.59062500          4.02835795          0.10255749          0.03712936
          1.59375000          4.04379580          0.09702700          0.03601758
          1.59687500          4.02919793          0.10262559          0.03720445
          1.60000000          4.04714132          0.09709941          0.03605376
          1.60312500          4.02951742          0.10269348          0.03727745
          1.60625000          4.05076454          0.09717158          0.03609809
          1.60937500          4.02982059          0.10276115          0.03734764
          1.61250000          4.05396427          0.09724353          0.03614198
          1.61562500          4.03222718          0.10282861          0.03741499
          1.61875000          4.05666229          0.09731524          0.03618402
          1.62187500          4.03526667          0.10289587          0.03747950
          1.62500000          4.05885568          0.09738673          0.03622344
          1.62812500          4.03787607          0.10296292          0.03754117
          1.63125000          4.06055896          0.09745798          0.03626000
          1.63437500          4.04026786          0.10302976          0.03760146
          1.63750000          4.06213822          0.09752902          0.03630916
          1.64062500          4.04257096          0.10309640          0.03766012
