                Time     Total_Variation            L2_Error            L1_Error
          1.66875000          2.00000000          0.08361853          0.02345478
          1.67500000          2.00000000          0.08023314          0.02291623
          1.68125000          2.00000000          0.08369134          0.02349921
          1.68750000          2.00000000          0.08031564          0.02296163
          1.69375000          2.00000000          0.08376370          0.02354340
          1.70000000          2.00000000          0.08039758          0.02300678
          1.70625000          2.00000000          0.08383560          0.02358734
          1.71250000          2.00000000          0.08047898          0.02305167
          1.71875000          2.00000000          0.08390706          0.02363104
          1.72500000          2.00000000          0.08055984          0.02309632
          1.73125000          2.00000000          0.08397809          0.02367450
          1.73750000          2.00000000          0.08064016          0.02314071
          1.74375000          2.00000000          0.08404868          0.02371772
          1.75000000          2.00000000          0.08071996          0.02318487
          1.75625000          2.00000000          0.08411885          0.02376071
          1.76250000          2.00000000          0.08079924          0.02322878
          1.76875000          2.00000000          0.08418860          0.02380348
          1.77500000          2.00000000          0.08087802          0.02327246
          1.78125000          2.00000000          0.08425793          0.02384602
          1.78750000          2.00000000          0.08095629          0.02331590
          1.79375000          2.00000000          0.08432685          0.02388833
          1.80000000          2.00000000          0.08103406          0.02335912
          1.80625000          2.00000000          0.08439537          0.02393042
          1.81250000          2.00000000          0.08111134          0.02340210
          1.81875000          2.00000000          0.08446349          0.02397230
          1.82500000          2.00000000          0.08118814          0.02344486
          1.83125000          2.00000000          0.08453121          0.02401396
          1.83750000          2.00000000          0.08126446          0.02348739
          1.84375000          2.00000000          0.08459854          0.02405541
          1.85000000          2.00000000          0.08134031          0.02352971
          1.85625000          2.00000000          0.08466549          0.02409664
          1.86250000          2.00000000          0.08141569          0.02357181
          1.86875000          2.00000000          0.08473206          0.02413767
          1.87500000          2.00000000          0.08149062          0.02361369
          1.88125000          2.00000000          0.08479825          0.02417849
          1.88750000          2.00000000          0.08156509          0.02365536
          1.89375000          2.00000000          0.08486408          0.02421911
          1.90000000          2.00000000          0.08163912          0.02369682
          1.90625000          2.00000000          0.08492953          0.02425953
          1.91250000          2.00000000          0.08171270          0.02373807
          1.91875000          2.00000000          0.08499463          0.02429975
          1.92500000          2.00000000          0.08178585          0.02377912
          1.93125000          2.00000000          0.08505936          0.02433977
          1.93750000          2.00000000          0.08185857          0.02381996
          1.94375000          2.00000000          0.08512374          0.02437960
          1.95000000          2.00000000          0.08193086          0.02386060
          1.95625000          2.00000000          0.08518778          0.02441924
          1.96250000          2.00000000          0.08200273          0.02390105
          1.96875000          2.00000000          0.08525147          0.02445869
          1.97500000          2.00000000          0.08207419          0.02394130
          1.98125000          2.00000000          0.08531481          0.02449795
          1.98750000          2.00000000          0.08214524          0.02398135
          1.99375000          2.00000000          0.08537782          0.02453703
          2.00000000          2.00000000          0.08221588          0.02402122
          2.00625000          2.00000000          0.08544049          0.02457592
          2.01250000          2.00000000          0.08228612          0.02406089
          2.01875000          2.00000000          0.08550284          0.02461463
          2.02500000          2.00000000          0.08235597          0.02410038
          2.03125000          2.00000000          0.08556486          0.02465316
          2.03750000          2.00000000          0.08242543          0.02413968
          2.04375000          2.00000000          0.08562655          0.02469151
          2.05000000          2.00000000          0.08249450          0.02417879
          2.05625000          2.00000000          0.08568793          0.02472969
          2.06250000          2.00000000          0.08256319          0.02421773
          2.06875000          2.00000000          0.08574899          0.02476769
          2.07500000          2.00000000          0.08263150          0.02425649
          2.08125000          2.00000000          0.08580974          0.02480552
          2.08750000          2.00000000          0.08269944          0.02429507
          2.09375000          2.00000000          0.08587019          0.02484318
          2.10000000          2.00000000          0.08276701          0.02433347
          2.10625000          2.00000000          0.08593032          0.02488068
          2.11250000          2.00000000          0.08283422          0.02437170
          2.11875000          2.00000000          0.08599016          0.02491800
          2.12500000          2.00000000          0.08290107          0.02440976
          2.13125000          2.00000000          0.08604969          0.02495516
          2.13750000          2.00000000          0.08296756          0.02444764
          2.14375000          2.00000000          0.08610893          0.02499216
          2.15000000          2.00000000          0.08303370          0.02448536
          2.15625000          2.00000000          0.08616788          0.02502900
          2.16250000          2.00000000          0.08309949          0.02452291
          2.16875000          2.00000000          0.08622654          0.02506567
          2.17500000          2.00000000          0.08316494          0.02456030
          2.18125000          2.00000000          0.08628492          0.02510219
          2.18750000          2.00000000          0.08323005          0.02459752
          2.19375000          2.00000000          0.08634301          0.02513855
          2.20000000          2.00000000          0.08329482          0.02463458
          2.20625000          2.00000000          0.08640082          0.02517475
          2.21250000          2.00000000          0.08335926          0.02467149
          2.21875000          2.00000000          0.08645835          0.02521081
          2.22500000          2.00000000          0.08342336          0.02470823
          2.23125000          2.00000000          0.08651561          0.02524670
          2.23750000          2.00000000          0.08348715          0.02474481
          2.24375000          2.00000000          0.08657259          0.02528245
          2.25000000          2.00000000          0.08355061          0.02478124
          2.25625000          2.00000000          0.08662931          0.02531805
          2.26250000          2.00000000          0.08361375          0.02481752
          2.26875000          2.00000000          0.08668576          0.02535350
          2.27500000          2.00000000          0.08367658          0.02485364
          2.28125000          2.00000000          0.08674195          0.02538881
          2.28750000          2.00000000          0.08373909          0.02488962
          2.29375000          2.00000000          0.08679788          0.02542397
          2.30000000          2.00000000          0.08380129          0.02492544
          2.30625000          2.00000000          0.08685355          0.02545898
          2.31250000          2.00000000          0.08386319          0.02496112
          2.31875000          2.00000000          0.08690896          0.02549386
          2.32500000          2.00000000          0.08392479          0.02499665
          2.33125000          2.00000000          0.08696412          0.02552859
          2.33750000          2.00000000          0.08398609          0.02503203
          2.34375000          2.00000000          0.08701903          0.02556319
          2.35000000          2.00000000          0.08404709          0.02506727
          2.35625000          2.00000000          0.08707369          0.02559764
          2.36250000          2.00000000          0.08410780          0.02510237
          2.36875000          2.00000000          0.08712811          0.02563196
          2.37500000          2.00000000          0.08416821          0.02513732
          2.38125000          2.00000000          0.08718228          0.02566614
          2.38750000          2.00000000          0.08422834          0.02517214
          2.39375000          2.00000000          0.08723621          0.02570019
          2.40000000          2.00000000          0.08428819          0.02520682
          2.40625000          2.00000000          0.08728990          0.02573410
          2.41250000          2.00000000          0.08434775          0.02524136
          2.41875000          2.00000000          0.08734336          0.02576789
          2.42500000          2.00000000          0.08440704          0.02527576
          2.43125000          2.00000000          0.08739658          0.02580154
          2.43750000          2.00000000          0.08446605          0.02531003
          2.44375000          2.00000000          0.08744957          0.02583506
          2.45000000          2.00000000          0.08452478          0.02534417
          2.45625000          2.00000000          0.08750233          0.02586845
          2.46250000          2.00000000          0.08458325          0.02537817
          2.46875000          2.00000000          0.08755486          0.02590172
          2.47500000          2.00000000          0.08464145          0.02541204
          2.48125000          2.00000000          0.08760717          0.02593486
          2.48750000          2.00000000          0.08469938          0.02544578
          2.49375000          2.00000000          0.08765925          0.02596787
          2.50000000          2.00000000          0.08475705          0.02547940
          2.50625000          2.00000000          0.08771111          0.02600076
          2.51250000          2.00000000          0.08481445          0.02551288
          2.51875000          2.00000000          0.08776275          0.02603353
          2.52500000          2.00000000          0.08487161          0.02554624
          2.53125000          2.00000000          0.08781418          0.02606618
          2.53750000          2.00000000          0.08492850          0.02557947
          2.54375000          2.00000000          0.08786538          0.02609870
